token,lemma,upos,clique,stem,synonyms,hypernyms
topics,topic,NOUN,361,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object
documents,document,NOUN,361,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
keywords,keyword,NOUN,361,keyword,,NA
predicted,predict,VERB,361,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
shown,show,VERB,361,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
table,table,NOUN,361,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare
onethree,onethree,ADJ,361,onethre,,NA
unable,unable,ADJ,362,unabl,ineffective|ineffectual|unable|unable(p),
objectively,objectively,ADV,362,object,objectively,
assess,assess,NOUN,362,assess,,NA
performance,performance,NOUN,362,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
method,method,NOUN,362,method,method|method acting,know-how|acting|playing|playacting|performing
unavailability,unavailability,NOUN,362,unavail,inaccessibility|unavailability,inconvenience
standard,standard,ADJ,362,standard,received|standard|stock,
keywords,keyword,NOUN,362,keyword,,NA
documents,document,NOUN,362,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
provide,provide,VERB,363,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
english,english,NOUN,363,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin
translation,translation,NOUN,363,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
corresponding,correspond,NOUN,363,correspond,,NA
predicted,predict,VERB,363,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
keywords,keyword,NOUN,363,keyword,,NA
enable,enable,ADJ,363,enabl,,NA
rational,rational,ADJ,363,ration,intellectual|noetic|rational,
assessment,assessment,NOUN,363,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
performance,performance,NOUN,363,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
method,method,NOUN,363,method,method|method acting,know-how|acting|playing|playacting|performing
keywords,keyword,NOUN,364,keyword,,NA
relevant,relevant,ADJ,364,relev,relevant,
marked,marke,VERB,364,mark,,NA
bold,bold,ADJ,364,bold,bluff|bold|sheer,
last,last,ADJ,365,last,concluding|final|last|last-place|last(a)|lowest|net|terminal|utmost,
column,column,NOUN,365,column,chromatography column|column|editorial|newspaper column|pillar|tower,file|single file|Indian file|tube|tubing|array|shape|form|article|structure|construction|upright|vertical|text|textual matter|skeletal structure
shows,show,NOUN,365,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning
ratio,ratio,NOUN,365,ratio,proportion|ratio,magnitude relation|quantitative relation|magnitude relation|quantitative relation
relevant,relevant,ADJ,365,relev,relevant,
keywords,keyword,NOUN,365,keyword,,NA
total,total,ADJ,365,total,entire|full|total,
number,number,NOUN,365,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
predicted,predict,VERB,365,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
barring,bar,NOUN,365,bar,bar|BAR|barroom|Browning automatic rifle|cake|ginmill|legal community|legal profession|measure|prevention|saloon|streak|stripe|taproom,room|counter|implement|musical notation|obstruction|obstructor|obstructer|impediment|impedimenta|hindrance|hinderance|interference|pressure unit|ridge|barrier|profession|marking|block|automatic rifle|automatic|machine rifle|support|heating element|railing|rail
noise,noise,NOUN,366,nois,dissonance|disturbance|haphazardness|interference|noise|racket|randomness|stochasticity,sound|auditory sensation|trouble|cry|outcry|call|yell|shout|vociferation|incomprehensibility|irregularity|unregularity
evident,evident,ADJ,366,evid,apparent|discernible|evident|manifest|observable|palpable|patent|plain|unmistakable,
predicted,predict,VERB,366,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
keywords,keyword,NOUN,366,keyword,,NA
help,help,VERB,366,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
animation,animation,NOUN,366,anim,aliveness|animation|brio|invigoration|life|liveliness|living|spiritedness|vitality|vivification,being|beingness|existence|face of the earth|animateness|aliveness|liveness|activeness|activity|energizing|activating|activation|filming|cinematography|motion-picture photography
several,several,ADJ,366,sever,respective(a)|several(a)|several(p)|various(a),
capitalism,capitalism,NOUN,366,capit,capitalism|capitalist economy,market economy|free enterprise|private enterprise|laissez-faire economy
solar,solar,ADJ,366,solar,solar,
system,system,NOUN,366,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
part,part,NOUN,366,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
computer,computer,NOUN,366,comput,calculator|computer|computing device|computing machine|data processor|electronic computer|estimator|figurer|information processing system|reckoner,machine|expert
see,see,VERB,366,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
movie,movie,NOUN,366,movi,film|flick|motion picture|motion-picture show|movie|moving picture|moving-picture show|pic|picture|picture show,show|product|production
interestingly,interestingly,ADV,367,interestingli,interestingly,
term,term,NOUN,367,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue
english,english,NOUN,367,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin
occurs,occur,NOUN,367,occur,,NA
topics,topic,NOUN,367,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object
english,english,NOUN,368,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin
translations,translation,NOUN,368,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
words,word,NOUN,368,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
preceded,proceed,VERB,368,proce,carry on|continue|go|go along|go forward|go on|keep|move|proceed,talk|speak|travel|go|move|locomote|act|happen|hap|go on|pass off|occur|pass|fall out|come about|take place
